dataSplit,map,shuffle,reduce,dataCombine,dataLocality,networkFault,networkTraffic,CPUusage,Musage,makespan,anomaly_label
0.3610000000000001,0.5333333333333332,0.44200000000000006,0.22750000000000004,0.43333333333333324,1,0,0.06302183055608973,0.54,0.9500000000000002,0.45760355852098966,0
0.8150000000000001,0.9333333333333336,0.7020000000000001,0.6499999999999999,0.015000000000000013,0,0,0.030659766059379784,0.12294117647058833,0.2618181818181817,0.7667500695023632,1
0.15100000000000002,0.0216666666666665,0.791,0.885,0.3949999999999999,1,0,0.04504903723150757,0.5741176470588236,0.8609090909090908,0.3922713372254658,0
0.6210000000000001,0.7058333333333331,0.25,0.76,0.42499999999999993,0,0,0.03590712607543289,0.25588235294117645,0.05090909090909079,0.5918821239922154,1
0.346,0.6591666666666662,0.05499999999999994,0.9650000000000001,0.1266666666666666,1,0,0.004938003227343796,0.36058823529411743,0.7190909090909088,0.4186822351959969,0
0.8490000000000001,0.5566666666666666,0.6130000000000001,0.8125,0.6433333333333334,0,0,0.030017641697950723,0.2023529411764704,0.3927272727272726,0.7486794551014733,1
0.030999999999999972,0.7174999999999998,0.6730000000000002,0.51,0.07333333333333336,1,0,0.009680359188314674,0.3217647058823525,0.5363636363636362,0.4628857381150957,0
0.6880000000000001,0.4224999999999999,0.6960000000000001,0.5575000000000001,0.17333333333333334,0,0,0.06164561089604776,0.11588235294117588,0.039090909090909065,0.5754795663052545,1
0.11299999999999999,0.46416666666666684,0.6230000000000001,0.22250000000000003,0.10999999999999999,1,0,0.02264157253580596,0.7841176470588236,0.7463636363636361,0.3614122880177928,0
0.747,0.7791666666666668,0.676,0.9624999999999999,0.04999999999999993,0,0,0.0869058468433066,0.09823529411764742,0.00909090909090926,0.7297748123436196,1
0.23399999999999999,0.08666666666666645,0.642,0.9975,0.22166666666666668,1,0,0.046035634557661596,0.7794117647058822,0.6781818181818182,0.37920489296636095,0
0.836,0.8816666666666664,0.5019999999999999,0.7925,0.63,0,0,0.035581047298144694,0.002941176470588225,0.5345454545454542,0.8181818181818181,1
0.08399999999999996,0.0016666666666669272,0.3829999999999999,0.8775,0.03166666666666673,1,0,0.028604633663035207,0.631176470588235,0.6118181818181818,0.1921045315540728,0
0.8890000000000001,0.7433333333333336,0.32799999999999996,0.9325000000000001,0.34666666666666657,0,0,0.060157353912527266,0.0699999999999994,0.37090909090909063,0.7067000278009454,1
0.0040000000000000036,0.7274999999999996,0.606,0.4075,0.19666666666666666,1,0,0.08227552820581421,0.47294117647058886,0.7018181818181817,0.4492632749513483,0
0.943,0.5291666666666668,0.517,0.09750000000000003,0.015000000000000013,0,0,0.01321037097731662,0.13882352941176457,0.04363636363636347,0.5546288573811513,1
0.02699999999999997,0.5083333333333333,0.273,0.3500000000000001,0.18666666666666665,1,0,0.08555471016613295,0.8229411764705876,0.6399999999999997,0.2819015846538784,0
0.9390000000000002,0.7283333333333335,0.737,0.8325,0.03833333333333344,0,0,0.0256481860822889,0.25647058823529356,0.15090909090909088,0.7667500695023632,1
0.15900000000000003,0.6475000000000004,0.06699999999999995,0.06999999999999995,0.29333333333333333,1,0,0.05434479068250796,0.5188235294117645,0.8099999999999996,0.29441201000834005,0
0.6250000000000001,0.7283333333333335,0.7500000000000001,0.96,0.22000000000000008,0,0,0.013202009983027183,0.012941176470588012,0.417272727272727,0.7275507367250487,1
0.133,0.08999999999999986,0.2609999999999999,0.13,0.36,1,0,0.024644866767556,0.8235294117647056,0.6536363636363633,0.1729218793438978,0
0.6349999999999999,0.9633333333333334,0.46999999999999986,0.1775,0.08833333333333337,0,0,0.0028745098367097812,0.30470588235294116,0.1990909090909092,0.6219071448429243,1
0.07800000000000001,0.10749999999999993,0.3689999999999999,0.11499999999999999,0.6249999999999999,1,0,0.05515079053201006,0.9135294117647055,0.7181818181818178,0.2360300250208507,0
0.828,0.9466666666666668,0.41000000000000003,0.5575000000000001,0.5383333333333334,0,0,0.05074120214375894,0.06411764705882383,0.4127272727272726,0.7706422018348624,1
0.36,0.4008333333333334,0.7560000000000001,0.24,0.44166666666666676,1,0,0.012213740458015265,0.4488235294117642,0.7245454545454542,0.503197108701696,0
0.8190000000000001,1.0,0.11599999999999999,0.057499999999999996,0.45666666666666667,0,0,0.09086394153992791,0.13411764705882323,0.2999999999999998,0.6349735891020292,1
0.3490000000000001,0.4558333333333331,0.0050000000000000044,0.7875000000000001,0.5299999999999999,1,0,0.019298847018887483,0.9094117647058821,0.8563636363636364,0.3853211009174313,0
0.9630000000000002,0.5350000000000001,0.6349999999999999,0.09250000000000003,0.07500000000000007,0,0,0.027113032281798947,0.30588235294117627,0.22727272727272707,0.6043925493466775,1
0.391,0.2091666666666665,0.2919999999999999,0.11250000000000004,0.245,1,0,0.05692164912251365,0.355294117647059,0.6036363636363635,0.2718932443703088,0
0.9640000000000001,0.9900000000000002,0.598,0.8049999999999999,0.4033333333333332,0,0,0.06802337734003326,0.28941176470588204,0.11636363636363622,0.8801779260494855,1
0.393,0.20750000000000002,0.118,0.3374999999999999,0.023333333333333317,1,0,0.09462638897017632,0.43529411764705905,0.7790909090909088,0.2115651932165694,0
0.918,0.8358333333333334,0.3749999999999999,0.16749999999999998,0.31166666666666665,0,0,0.025026128107154502,0.24058823529411733,0.11818181818181817,0.6677787044759522,1
0.362,0.5441666666666669,0.672,0.22499999999999998,0.245,1,0,0.05102213155188415,0.7999999999999998,0.7245454545454542,0.49374478732276894,0
0.7199999999999999,0.3383333333333334,0.20299999999999996,0.06499999999999995,0.5716666666666667,0,0,0.02363318645853365,0.2741176470588229,0.5118181818181817,0.4309146510981374,1
0.21299999999999997,0.17583333333333329,0.05700000000000005,0.30000000000000004,0.5266666666666667,1,0,0.05157228497612936,0.8017647058823529,0.689090909090909,0.21378926883514038,0
0.6630000000000001,0.6658333333333335,0.21099999999999997,0.8775,0.3416666666666667,0,0,0.058384823123165806,0.16294117647058748,0.3954545454545455,0.5785376702807896,1
0.15800000000000003,0.04833333333333334,0.05999999999999994,0.30000000000000004,0.13666666666666671,1,0,0.0627559509376855,0.7170588235294115,0.4945454545454546,0.09174311926605516,0
0.86,0.9075000000000002,0.5179999999999999,0.3075000000000001,0.33000000000000007,0,0,0.03309448759646497,0.17294117647058815,0.09545454545454524,0.7339449541284402,1
0.08600000000000002,0.5158333333333331,0.09599999999999997,0.9199999999999999,0.3583333333333333,1,0,0.05691496032708209,0.37352941176470544,0.6363636363636362,0.3436196830692244,0
0.801,0.43333333333333357,0.7640000000000001,0.7250000000000001,0.6016666666666667,0,0,0.023352257050408436,0.03705882352941181,0.188181818181818,0.7194884626077285,1
0.16399999999999992,0.06499999999999995,0.6250000000000001,0.15249999999999997,0.1283333333333333,1,0,0.07984247886758693,0.9364705882352942,0.7409090909090907,0.23825410063942165,0
0.878,0.5883333333333334,0.703,0.7450000000000001,0.09833333333333327,0,0,0.01344949541399463,0.1658823529411757,0.5136363636363632,0.6939115929941615,1
0.18799999999999994,0.5225000000000004,0.28900000000000003,0.11499999999999999,0.4933333333333333,1,0,0.033420566373753166,0.7488235294117649,0.6209090909090906,0.3608562691131496,0
0.8490000000000001,0.3999999999999999,0.693,0.6100000000000001,0.2583333333333333,0,0,0.020427581247962005,0.2858823529411767,0.0554545454545452,0.6319154851264941,1
0.29900000000000004,0.5675000000000003,0.13,0.7749999999999999,0.29333333333333333,1,0,0.02162320343135206,0.5935294117647061,0.6518181818181819,0.4025576869613565,0
0.739,0.5216666666666665,0.386,0.8200000000000001,0.19833333333333336,0,0,0.04516441895270185,0.117058823529411,0.16363636363636358,0.5699193772588267,1
0.397,0.5058333333333334,0.39,0.615,0.46499999999999997,1,0,0.02135565161408995,0.6464705882352941,0.7054545454545451,0.4923547400611621,0
0.7699999999999999,0.34666666666666623,0.2789999999999999,0.6825000000000001,0.4149999999999999,0,0,0.0064663929834535925,0.1547058823529408,0.45999999999999996,0.5112593828190157,1
0.124,0.2599999999999998,0.44899999999999995,0.32499999999999996,0.30666666666666664,1,0,0.07427907326739296,0.4652941176470584,0.4918181818181817,0.2921879343897691,0
0.9760000000000001,0.6074999999999999,0.5579999999999999,0.16500000000000004,0.22000000000000008,0,0,0.041614340777405244,0.08823529411764675,0.27818181818181786,0.6430358632193494,1
0.019000000000000017,0.6316666666666664,0.005999999999999894,0.79,0.29166666666666663,1,0,0.02825848849945236,0.6294117647058828,0.7481818181818176,0.31303864331387254,0
0.8220000000000002,0.7799999999999998,0.08599999999999997,0.43999999999999995,0.6233333333333334,0,0,0.0755599775925353,0.3223529411764705,0.15909090909090917,0.6244092299138171,1
0.377,0.2250000000000001,0.4199999999999998,0.51,0.5066666666666667,1,0,0.05511232995827864,0.3311764705882352,0.9663636363636363,0.39671948846260774,0
0.6189999999999999,0.9125000000000001,0.132,0.915,0.10499999999999998,0,0,0.004737339364397214,0.3070588235294114,0.3390909090909089,0.5913261050875731,1
0.252,0.7191666666666667,0.2789999999999999,0.845,0.20666666666666667,1,0,0.02828858807889434,0.38941176470588257,0.6972727272727273,0.4748401445649153,0
0.8310000000000001,0.6349999999999998,0.592,0.015000000000000013,0.15833333333333333,0,0,0.05076962952434303,0.18705882352941217,0.14818181818181797,0.5943842090631082,1
0.346,0.023333333333333428,0.358,0.7324999999999999,0.05666666666666664,1,0,0.08140765699857026,0.6388235294117646,0.8445454545454543,0.2532666110647763,0
0.743,0.561666666666667,0.44699999999999995,0.3174999999999999,0.3733333333333334,0,0,0.03277175321689255,0.04941176470588271,0.38909090909090915,0.5746455379482904,1
0.06799999999999995,0.5150000000000001,0.3689999999999999,0.6475,0.5266666666666667,1,0,0.09537051746193656,0.5964705882352943,0.9209090909090909,0.41201000834028356,0
0.975,0.3674999999999997,0.16199999999999992,0.4275,0.19499999999999995,0,0,0.041641095959131465,0.24705882352941178,0.027272727272727337,0.4776202390881288,1
0.268,0.3049999999999997,0.17599999999999993,0.1725,0.235,1,0,0.057379831609575015,0.921764705882353,0.8581818181818179,0.24242424242424243,0
0.6529999999999999,0.4558333333333331,0.2519999999999999,0.04500000000000004,0.18166666666666664,0,0,0.07435599441485581,0.07647058823529385,0.42363636363636337,0.39783152627189344,1
0.272,0.055833333333333623,0.040000000000000036,0.30499999999999994,0.4116666666666665,1,0,0.03923480180263037,0.4847058823529409,0.6036363636363635,0.1668056713928272,0
0.642,0.9783333333333335,0.06599999999999995,0.2775000000000001,0.525,0,0,0.05713569057632333,0.2970588235294116,0.2809090909090908,0.6005004170141783,1
0.263,0.11250000000000027,0.029000000000000026,0.15000000000000002,0.2683333333333334,1,0,0.017255420014548127,0.8176470588235301,0.7599999999999998,0.13900472616068948,0
0.6109999999999999,0.6583333333333332,0.45399999999999985,0.7424999999999999,0.10999999999999999,0,0,0.06099679773918714,0.1194117647058821,0.27636363636363637,0.5754795663052545,1
0.09800000000000003,0.7341666666666669,0.24499999999999988,0.08250000000000002,0.6183333333333333,1,0,0.0207820874058343,0.775882352941176,0.4700000000000002,0.4114539894356408,0
0.9500000000000001,0.9575,0.04599999999999993,0.8674999999999999,0.040000000000000036,0,0,0.08565504209760624,0.22058823529411775,0.1427272727272726,0.6583263830970252,1
0.32000000000000006,0.4441666666666664,0.4839999999999999,0.835,0.6633333333333334,1,0,0.05676446242987216,0.3476470588235294,0.688181818181818,0.534056157909369,0
0.7240000000000001,0.9316666666666666,0.21499999999999997,0.6200000000000001,0.5283333333333332,0,0,0.0704932150531341,0.16117647058823525,0.2872727272727271,0.6877953850430913,1
0.10999999999999999,0.6166666666666667,0.46099999999999997,0.16749999999999998,0.29999999999999993,1,0,0.06692139829268497,0.8494117647058825,0.9336363636363636,0.3919933277731442,0
0.8730000000000001,0.4358333333333331,0.17599999999999993,0.5674999999999999,0.6433333333333334,0,0,0.09623337207260686,0.33941176470588186,0.5036363636363634,0.5663052543786489,1
0.045999999999999985,0.6441666666666666,0.45099999999999996,0.2925,0.5099999999999999,1,0,0.012641823365634639,0.9441176470588228,0.6263636363636365,0.42952460383653057,0
0.8430000000000001,0.7525,0.6890000000000002,0.4175,0.17333333333333334,0,0,0.07008854292952517,0.250588235294118,0.11090909090909085,0.7111481790380874,1
0.08099999999999996,0.20750000000000002,0.34199999999999997,0.4025000000000001,0.4933333333333333,1,0,0.007223899066076936,0.802941176470588,0.5299999999999998,0.27272727272727293,0
0.7119999999999999,0.9600000000000004,0.374,0.3274999999999999,0.4733333333333333,0,0,8.360994289440503e-06,0.1552941176470588,0.2927272727272725,0.6964136780650543,1
0.10399999999999998,0.6741666666666668,0.20399999999999985,0.27249999999999996,0.43000000000000005,1,0,0.03169652935127046,0.7641176470588231,0.7827272727272727,0.37142062830136235,0
0.7800000000000001,0.9341666666666666,0.028000000000000025,0.2825,0.3949999999999999,0,0,0.03116978671103568,0.33941176470588186,0.1809090909090907,0.5924381428968586,1
0.269,0.5325000000000002,0.348,0.26249999999999996,0.19499999999999995,1,0,0.04594366362047774,0.9588235294117649,0.5136363636363632,0.3697525715874339,0
0.707,0.6166666666666667,0.503,0.16749999999999998,0.03833333333333344,0,0,0.005961388928371362,0.07176470588235251,0.41000000000000014,0.5259938837920493,1
0.21600000000000008,0.3975000000000004,0.4919999999999999,0.8875,0.46333333333333326,1,0,0.04714263020158357,0.5211764705882356,0.7990909090909089,0.464275785376703,0
0.967,0.9633333333333334,0.672,0.26,0.08666666666666656,0,0,0.07841107664523464,0.06647058823529406,0.15090909090909088,0.7792604948568254,1
0.0040000000000000036,0.15333333333333377,0.6289999999999999,0.07999999999999996,0.19499999999999995,1,0,0.06726085466083626,0.617058823529411,0.6772727272727272,0.22741173199888798,0
0.826,0.7691666666666666,0.243,0.057499999999999996,0.10499999999999998,0,0,0.017919282961129733,0.04352941176470537,0.20181818181818167,0.5365582429802613,1
0.09299999999999997,0.3025000000000002,0.3390000000000001,0.9225000000000001,0.2616666666666667,1,0,0.07828566173089303,0.3423529411764701,0.5990909090909091,0.3261050875729774,0
0.6669999999999999,0.3524999999999996,0.01200000000000001,0.025000000000000022,0.33666666666666656,0,0,0.0454135765825272,0.19470588235294084,0.48999999999999977,0.3241590214067278,1
0.397,0.26416666666666666,0.11899999999999988,0.135,0.41666666666666663,1,0,0.032947334096970815,0.5582352941176465,0.4672727272727273,0.2749513483458439,0
0.8630000000000001,0.7075,0.33499999999999985,0.3474999999999999,0.6416666666666665,0,0,0.09325184150899225,0.2252941176470582,0.08090909090909104,0.673616902974701,1
0.132,0.5274999999999999,0.241,0.45999999999999996,0.6166666666666666,1,0,0.06017407590110616,0.9617647058823522,0.4672727272727273,0.39254934667778696,0
0.8490000000000001,0.26916666666666655,0.594,0.2549999999999999,0.33833333333333326,0,0,0.06320242803274165,0.06294117647058783,0.3827272727272728,0.5346121768140113,1
0.30800000000000005,0.6666666666666665,0.16699999999999993,0.5425,0.15166666666666673,1,0,0.04867269215655126,0.7223529411764709,0.830909090909091,0.3989435640811787,0
0.852,0.2583333333333333,0.6369999999999999,0.385,0.41833333333333333,0,0,0.07548138424621455,0.2717647058823527,0.09636363636363621,0.5715874339727554,1
0.378,0.6133333333333333,0.07599999999999996,0.01749999999999996,0.31000000000000005,1,0,0.03751578137672132,0.5564705882352934,0.5372727272727271,0.3433416736169028,0
0.9760000000000001,0.9600000000000004,0.02100000000000002,0.22750000000000004,0.3533333333333334,0,0,0.06949491233497487,0.09705882352941231,0.07090909090909081,0.640533778148457,1
0.22599999999999998,0.5941666666666667,0.4279999999999998,0.24750000000000005,0.21499999999999997,1,0,0.020656672491492688,0.9023529411764706,0.5881818181818179,0.40227967750903537,0
0.735,0.4741666666666666,0.6250000000000001,0.9524999999999999,0.17666666666666664,0,0,0.035805121945101714,0.07823529411764696,0.25,0.6305254378648872,1
0.238,0.07249999999999979,0.08799999999999997,0.31499999999999995,0.5883333333333333,1,0,0.054244458751034674,0.4847058823529409,0.9890909090909092,0.2068390325271059,0
0.674,0.8591666666666669,0.11899999999999988,0.5125,0.3916666666666665,0,0,0.03869635377039037,0.2870588235294118,0.43999999999999995,0.5882680011120376,1
0.126,0.17583333333333329,0.2789999999999999,0.5275000000000001,0.45166666666666655,1,0,0.05455548773860187,0.38588235294117634,0.5218181818181815,0.26410897970531,0
0.9570000000000002,0.6433333333333331,0.35299999999999987,0.74,0.15499999999999992,0,0,0.04507913681094956,0.2523529411764711,0.027272727272727337,0.6458159577425631,1
0.09599999999999997,0.5741666666666667,0.33599999999999997,0.5225,0.036666666666666625,1,0,0.09580361696612961,0.7988235294117647,0.7245454545454542,0.3347233805949401,0
0.9250000000000002,0.5141666666666667,0.08099999999999996,0.635,0.5333333333333333,0,0,0.0458366428935729,0.13294117647058812,0.06999999999999984,0.5696413678065053,1
0.138,0.22166666666666623,0.16699999999999993,0.4424999999999999,0.19333333333333336,1,0,0.07995117179334965,0.5464705882352945,0.46090909090909093,0.1990547678621073,0
0.9289999999999999,0.8491666666666666,0.243,0.15000000000000002,0.5366666666666665,0,0,0.09334214024731821,0.04294117647058826,0.3999999999999999,0.6741729218793437,1
0.272,0.75,0.5890000000000001,0.915,0.08333333333333337,1,0,0.09541232243338377,0.9729411764705889,0.790909090909091,0.5640811787600779,0
0.725,0.563333333333333,0.44000000000000006,0.9125000000000001,0.19333333333333336,0,0,0.028270193891457573,0.012352941176470011,0.27636363636363637,0.6043925493466775,1
0.013000000000000012,0.33000000000000007,0.481,0.4950000000000001,0.6433333333333334,1,0,0.08680718711069119,0.5947058823529412,0.7845454545454547,0.3686405337781482,0
0.634,0.9616666666666664,0.7759999999999999,0.21250000000000002,0.0033333333333332993,0,0,0.08489084721955135,0.22235294117647086,0.32727272727272716,0.6958576591604115,1
0.20400000000000007,0.18583333333333307,0.3789999999999999,0.7875000000000001,0.1333333333333333,1,0,0.0708895261824536,0.9482352941176471,0.6127272727272723,0.29274395329441205,0
0.9550000000000002,0.5833333333333335,0.5119999999999999,0.6125,0.1349999999999999,0,0,0.07904985660894792,0.05058823529411782,0.1645454545454541,0.6519321656936337,1
0.381,0.5333333333333332,0.29000000000000004,0.37749999999999995,0.6249999999999999,1,0,0.0760950812270595,0.7711764705882356,0.9099999999999997,0.46955796497080904,0
0.7119999999999999,0.25500000000000034,0.23199999999999998,0.5475000000000001,0.5033333333333333,0,0,0.013800657174151151,0.22235294117647086,0.3827272727272728,0.4512093411175977,1
0.123,0.7291666666666665,0.61,0.15500000000000003,0.2599999999999999,1,0,0.037077665275954616,0.5288235294117642,0.5245454545454544,0.46649986099527396,0
0.6109999999999999,0.6016666666666666,0.041000000000000036,0.07499999999999996,0.05666666666666664,0,0,0.029507621046294827,0.10411764705882298,0.19454545454545435,0.35863219349457864,1
0.063,0.5383333333333336,0.13,0.7875000000000001,0.05833333333333324,1,0,0.028828708309992228,0.8705882352941172,0.5954545454545452,0.2894078398665554,0
0.9150000000000001,0.2575000000000003,0.5800000000000002,0.54,0.46166666666666656,0,0,0.06021420867369547,0.20411764705882351,0.0027272727272729114,0.5974423130386433,1
0.02999999999999997,0.06166666666666698,0.775,0.8075000000000001,0.41833333333333333,1,0,0.07863682349104956,0.7735294117647058,0.4918181818181817,0.3628023352793994,0
0.612,0.5558333333333336,0.68,0.625,0.32166666666666666,0,0,0.06363552753693469,0.07235294117647051,0.5427272727272725,0.626633305532388,1
0.02400000000000002,0.5724999999999998,0.378,0.395,0.42833333333333334,1,0,0.07487772045851691,0.9482352941176471,0.7000000000000002,0.37698081734779,0
0.664,0.5966666666666662,0.32599999999999996,0.5375000000000001,0.30166666666666664,0,0,0.01780557343879334,0.23117647058823554,0.09727272727272718,0.5432304698359742,1
0.067,0.5483333333333333,0.28300000000000003,0.4075,0.22499999999999998,1,0,0.08258655719338143,0.5294117647058822,0.7227272727272727,0.32193494578815685,0
0.902,0.7749999999999999,0.34499999999999986,0.8425,0.053333333333333344,0,0,0.031037683001262507,0.2947058823529414,0.5327272727272727,0.6666666666666663,1
0.19400000000000006,0.030833333333333268,0.40800000000000003,0.685,0.43833333333333335,1,0,0.06843306606021587,0.44411764705882284,0.8709090909090906,0.2857937169863778,0
0.807,0.3849999999999998,0.21799999999999997,0.9175,0.2283333333333334,0,0,0.0935963144737172,0.12588235294117656,0.4845454545454544,0.5123714206283012,1
0.0050000000000000044,0.6916666666666664,0.6310000000000001,0.9575,0.22999999999999998,1,0,0.06888455975184568,0.3082352941176465,0.999090909090909,0.5112593828190157,0
0.769,0.8074999999999997,0.755,0.385,0.14333333333333342,0,0,0.05006730600403,0.3117647058823527,0.17909090909090875,0.7186544342507644,1
0.2240000000000001,0.05250000000000021,0.479,0.17000000000000004,0.475,1,0,0.03090892368920512,0.6835294117647059,0.647272727272727,0.2699471782040588,0
0.9760000000000001,0.38749999999999973,0.491,0.0625,0.6166666666666666,0,0,0.02719497002583547,0.0229411764705878,0.24818181818181806,0.6057825966082844,1
0.03700000000000003,0.047499999999999876,0.46799999999999986,0.385,0.30333333333333334,1,0,0.031977458759395665,0.775882352941176,0.5936363636363637,0.20850708924103412,0
0.8099999999999999,0.9416666666666664,0.3689999999999999,0.42500000000000004,0.31666666666666676,0,0,0.027415700275076713,0.2994117647058827,0.43727272727272704,0.7008618293021962,1
0.366,0.04249999999999998,0.19999999999999996,0.4950000000000001,0.08166666666666667,1,0,0.05498022624850547,0.5194117647058825,0.4754545454545456,0.1990547678621073,0
0.8530000000000001,0.7541666666666664,0.0030000000000000027,0.43999999999999995,0.17499999999999993,0,0,0.03172997332842822,0.027058823529411136,0.25818181818181785,0.5265499026966916,1
0.2440000000000001,0.5308333333333333,0.030999999999999917,0.385,0.1266666666666666,1,0,0.07678235495765155,0.671764705882353,0.7836363636363632,0.27634139560745075,0
0.7119999999999999,0.3383333333333334,0.30700000000000005,0.030000000000000027,0.2866666666666666,0,0,0.035681379229617984,0.07647058823529385,0.3127272727272725,0.4061718098415348,1
0.06500000000000006,0.7408333333333332,0.388,0.0625,0.44499999999999995,1,0,0.05592669080207018,0.8364705882352936,0.5299999999999998,0.41312204614956927,0
0.6920000000000001,0.3816666666666664,0.41800000000000004,0.49,0.15333333333333332,0,0,0.08973019071427973,0.016470588235294237,0.1345454545454543,0.4748401445649153,1
0.22099999999999997,0.5866666666666664,0.729,0.2875000000000001,0.31999999999999995,1,0,0.050920127421552976,0.8123529411764707,0.8536363636363635,0.5040311370586601,0
0.9940000000000001,0.49750000000000005,0.22399999999999998,0.5449999999999999,0.6233333333333334,0,0,0.038569266657190876,0.1541176470588237,0.0072727272727268755,0.6280233527939949,1
0.3360000000000001,0.579166666666667,0.483,0.9924999999999999,0.1283333333333333,1,0,0.051383326505187996,0.9664705882352944,0.7599999999999998,0.5115373922713371,0
0.9470000000000002,0.8475000000000001,0.733,0.3500000000000001,0.3683333333333333,0,0,0.05915737899551015,0.15647058823529392,0.49545454545454515,0.8090075062552124,1
0.02100000000000002,0.19999999999999973,0.40800000000000003,0.20499999999999996,0.18833333333333335,1,0,0.05485313913530597,0.3435294117647061,0.8409090909090908,0.1990547678621073,0
0.803,0.2941666666666669,0.533,0.5275000000000001,0.6066666666666666,0,0,0.0661939917895036,0.021176470588235574,0.2418181818181817,0.5882680011120376,1
0.05599999999999994,0.3766666666666669,0.5140000000000001,0.575,0.43166666666666653,1,0,0.027358845513908513,0.9805882352941175,0.5572727272727271,0.37892688351403936,0
0.826,0.5099999999999998,0.45600000000000007,0.03500000000000003,0.20833333333333337,0,0,0.05523774487262025,0.3429411764705881,0.29454545454545444,0.5240478176257992,1
0.16300000000000003,0.41416666666666657,0.4740000000000001,0.5925,0.1383333333333333,1,0,0.09154285427623053,0.48411764705882376,0.8509090909090906,0.363080344731721,0
0.6529999999999999,0.5899999999999999,0.239,0.5575000000000001,0.29499999999999993,0,0,0.00608178724613931,0.07176470588235251,0.10181818181818159,0.5148735056991935,1
0.07999999999999996,0.6141666666666663,0.251,0.16249999999999998,0.2766666666666667,1,0,0.01812496342064998,0.723529411764706,0.9727272727272727,0.31998887962190703,0
0.6630000000000001,0.8533333333333335,0.061999999999999944,0.49750000000000005,0.495,0,0,0.06939792480121736,0.12941176470588278,0.1499999999999999,0.5829858215179315,1
0.28,0.1283333333333334,0.16500000000000004,0.4225000000000001,0.6466666666666666,1,0,0.0075784052239492306,0.5488235294117647,0.871818181818182,0.28023352793994993,0
0.8410000000000001,0.6724999999999999,0.14,0.20499999999999996,0.16333333333333344,0,0,0.0241632734964842,0.25529411764705934,0.31454545454545446,0.5059772032249097,1
0.34299999999999997,0.4600000000000004,0.6900000000000001,0.36250000000000004,0.6316666666666667,1,0,0.007745625109738049,0.6641176470588235,0.9445454545454544,0.5451765360022243,0
0.9580000000000001,0.6441666666666666,0.356,0.22250000000000003,0.42666666666666664,0,0,0.06208707139453024,0.06117647058823561,0.028181818181817864,0.6349735891020292,1
0.033999999999999975,0.5675000000000003,0.5539999999999999,0.6875,0.046666666666666745,1,0,0.04859242661137263,0.5105882352941178,0.5509090909090908,0.3958854601056436,0
0.9600000000000001,0.6508333333333334,0.7599999999999999,0.06999999999999995,0.5299999999999999,0,0,0.009489728518515421,0.1305882352941179,0.21454545454545437,0.7503475118154015,1
0.3320000000000001,0.6341666666666668,0.08899999999999997,0.28,0.28833333333333344,1,0,0.03006446326597159,0.6600000000000001,0.8736363636363635,0.36669446761189883,0
0.781,0.579166666666667,0.28900000000000003,0.9450000000000001,0.45166666666666655,0,0,0.06402013327424896,0.2517647058823531,0.06454545454545446,0.6299694189602445,1
0.395,0.2925,0.701,0.12250000000000005,0.2599999999999999,1,0,0.050177671128650625,0.578823529411765,0.627272727272727,0.4181262162913537,0
0.731,0.8249999999999997,0.1429999999999999,0.42500000000000004,0.16999999999999993,0,0,0.08612492997667283,0.1911764705882355,0.3663636363636362,0.5526827912149013,1
0.09400000000000003,0.46083333333333343,0.7800000000000001,0.04500000000000004,0.235,1,0,0.024315443592552027,0.3335294117647063,0.7527272727272729,0.3997775924381428,0
0.886,0.8424999999999998,0.29800000000000004,0.3500000000000001,0.3916666666666665,0,0,0.00752489486049681,0.2599999999999998,0.4681818181818178,0.6733388935223796,1
0.396,0.34833333333333316,0.797,0.9375,0.42833333333333334,1,0,0.08849778015601614,0.39882352941176435,0.6618181818181816,0.5824298026132888,0
0.7060000000000001,0.9358333333333331,0.30500000000000005,0.8325,0.07333333333333336,0,0,0.04367616196918138,0.04058823529411715,0.3481818181818177,0.6569363358354183,1
0.22699999999999998,0.6808333333333336,0.257,0.9550000000000001,0.08499999999999996,1,0,0.027641447120891616,0.4794117647058824,0.7054545454545451,0.440922991381707,0
0.807,0.6483333333333334,0.18699999999999994,0.6525000000000001,0.57,0,0,0.020484436009130205,0.11176470588235343,0.019090909090909047,0.619127050319711,1
0.0010000000000000009,0.7483333333333331,0.6490000000000001,0.94,0.16666666666666663,1,0,0.00877569960619717,0.4382352941176473,0.5463636363636364,0.5215457325549069,0
0.961,0.45416666666666705,0.132,0.14,0.16166666666666663,0,0,0.066053527085441,0.16176470588235325,0.33181818181818157,0.45676953016402555,1
0.14200000000000002,0.3191666666666664,0.131,0.41999999999999993,0.22333333333333327,1,0,0.06349673503172996,0.3435294117647061,0.7536363636363634,0.2251876563803168,0
0.914,0.7200000000000002,0.469,0.875,0.22166666666666668,0,0,0.07846291480982917,0.2829411764705885,0.2845454545454542,0.7178204058938003,1
0.30999999999999994,0.31750000000000034,0.19099999999999995,0.6875,0.2483333333333334,1,0,0.04372131133834436,0.6223529411764703,0.6845454545454546,0.32193494578815685,0
0.65,0.6724999999999999,0.2849999999999999,0.6174999999999999,0.475,0,0,0.013650159276941213,0.1441176470588239,0.40181818181818185,0.5910480956352513,1
0.30000000000000004,0.44166666666666643,0.5710000000000001,0.7475,0.6566666666666666,1,0,0.049838214760499315,0.43294117647058794,0.7463636363636361,0.5410063942174033,0
